user_id,Date,Description,Amount,Category,PaymentMethod,Location,AccountType,TransactionType,DeviceUsed,Currency,MerchantType,LoyaltyProgram,Weekday,Month,TimeOfDay,Year,Day,DayOfWeek,age,gender
6394,2/8/2025,Transaction at Flipkart,10418.07,7,UPI,Bangalore,Current,0,Mobile,INR,Online Store,No,Saturday,2,Evening,2025,8,Saturday,56,Male
6395,9/5/2025,Transaction at Aha,985.74,3,Credit Card,Hyderabad,Salary,0,Desktop,INR,Subscription,No,Friday,9,Morning,2025,5,Friday,45,Male
6396,4/11/2025,Transaction at BSNL,4636.66,0,Net Banking,Pune,Savings,0,POS Terminal,INR,Service,No,Friday,4,Morning,2025,11,Friday,50,Female
6397,3/20/2025,Transaction at Metro Rail,951.47,8,Debit Card,Chennai,Current,0,POS Terminal,INR,Service,Yes,Thursday,3,Morning,2025,20,Thursday,53,Female
6398,11/19/2025,Transaction at Taco Bell,666,4,Credit Card,Chennai,Savings,0,Mobile,INR,Restaurant,Yes,Wednesday,11,Afternoon,2025,19,Wednesday,32,Female
6399,2/22/2025,Transaction at Apollo Pharmacy,11745.45,6,Debit Card,Kolkata,Current,0,Mobile,INR,Service,No,Saturday,2,Afternoon,2025,22,Saturday,46,Female
6400,4/13/2025,Transaction at MedPlus,858.86,6,Debit Card,Chennai,Savings,0,Mobile,INR,Service,No,Sunday,4,Evening,2025,13,Sunday,59,Male
6401,8/31/2025,Transaction at Tata Cliq,11207.32,7,Net Banking,Hyderabad,Credit Card,0,Desktop,INR,Online Store,Yes,Sunday,8,Morning,2025,31,Sunday,53,Male
6402,9/26/2025,Transaction at DMart,1184.05,5,UPI,Chennai,Current,0,Mobile,INR,Retail,No,Friday,9,Night,2025,26,Friday,27,Male
6403,4/10/2025,Transaction at Allen Solly,4320.01,1,UPI,Hyderabad,Salary,0,Desktop,INR,Retail,No,Thursday,4,Afternoon,2025,10,Thursday,29,Female
6404,4/28/2025,Transaction at HP World,22432.73,2,Debit Card,Bangalore,Salary,0,Desktop,INR,Retail,Yes,Monday,4,Night,2025,28,Monday,30,Male
6405,8/4/2025,Transaction at Wrogn,4555.97,1,Credit Card,Bangalore,Current,0,POS Terminal,INR,Retail,No,Monday,8,Evening,2025,4,Monday,50,Female
6406,2/6/2025,Transaction at Pantaloons,1907.9,1,Credit Card,Pune,Current,0,Mobile,INR,Retail,No,Thursday,2,Night,2025,6,Thursday,49,Female
6407,3/2/2025,Transaction at Biba,7375.27,1,Credit Card,Delhi,Current,0,POS Terminal,INR,Retail,Yes,Sunday,3,Afternoon,2025,2,Sunday,28,Male
6408,3/30/2025,Transaction at Meesho,669.53,7,UPI,Chennai,Current,0,Mobile,INR,Online Store,Yes,Sunday,3,Morning,2025,30,Sunday,44,Female
6409,5/8/2025,Transaction at Ola,1492.62,8,Net Banking,Pune,Savings,0,Mobile,INR,Service,Yes,Thursday,5,Evening,2025,8,Thursday,18,Male
6410,4/11/2025,Transaction at Noise,148868.42,2,Credit Card,Kolkata,Savings,0,POS Terminal,INR,Retail,Yes,Friday,4,Morning,2025,11,Friday,24,Female
6411,9/18/2025,Transaction at Flipkart,11522.58,7,UPI,Kolkata,Credit Card,0,Mobile,INR,Online Store,Yes,Thursday,9,Afternoon,2025,18,Thursday,55,Male
6412,12/21/2025,Transaction at Zee5,213.02,3,UPI,Bangalore,Credit Card,0,POS Terminal,INR,Subscription,Yes,Sunday,12,Afternoon,2025,21,Sunday,37,Male
6413,6/8/2025,Transaction at Spotify,187.67,3,Debit Card,Mumbai,Credit Card,0,Desktop,INR,Subscription,No,Sunday,6,Night,2025,8,Sunday,32,Female
6414,1/23/2025,Transaction at Croma,126129.14,2,UPI,Hyderabad,Current,0,POS Terminal,INR,Retail,Yes,Thursday,1,Evening,2025,23,Thursday,34,Female
6415,4/30/2025,Transaction at Asus Store,121321.31,2,Debit Card,Delhi,Current,0,Desktop,INR,Retail,No,Wednesday,4,Morning,2025,30,Wednesday,43,Female
6416,4/28/2025,Transaction at US Polo,2102.39,1,UPI,Pune,Current,0,POS Terminal,INR,Retail,Yes,Monday,4,Evening,2025,28,Monday,48,Female
6417,8/20/2025,Transaction at Noise,144680.84,2,UPI,Kolkata,Current,0,Desktop,INR,Retail,No,Wednesday,8,Afternoon,2025,20,Wednesday,21,Male
6418,9/22/2025,Transaction at OYO,19247.19,9,UPI,Chennai,Salary,0,Desktop,INR,Service,Yes,Monday,9,Night,2025,22,Monday,49,Female
6419,7/20/2025,Transaction at Metro Rail,979.18,8,Debit Card,Mumbai,Savings,0,Desktop,INR,Service,No,Sunday,7,Night,2025,20,Sunday,31,Female
6420,3/25/2025,Transaction at Taco Bell,156.73,4,Net Banking,Mumbai,Salary,0,POS Terminal,INR,Restaurant,No,Tuesday,3,Night,2025,25,Tuesday,42,Male
6421,2/18/2025,Transaction at US Polo,1931.64,1,Debit Card,Bangalore,Current,0,Mobile,INR,Retail,No,Tuesday,2,Afternoon,2025,18,Tuesday,32,Male
6422,4/8/2025,Transaction at Airtel,5832.54,0,Net Banking,Hyderabad,Savings,0,Desktop,INR,Service,No,Tuesday,4,Morning,2025,8,Tuesday,49,Male
6423,8/28/2025,Transaction at BMTC,1315.55,8,Credit Card,Mumbai,Savings,0,Desktop,INR,Service,No,Thursday,8,Night,2025,28,Thursday,51,Female
6424,2/9/2025,Transaction at Nature's Basket,797.81,5,Debit Card,Delhi,Credit Card,0,Mobile,INR,Retail,No,Sunday,2,Evening,2025,9,Sunday,30,Male
6425,11/10/2025,Transaction at Burger King,406.97,4,Net Banking,Kolkata,Current,0,POS Terminal,INR,Restaurant,No,Monday,11,Morning,2025,10,Monday,60,Female
6426,11/9/2025,Transaction at Gas Agency,2512.27,0,UPI,Bangalore,Savings,0,Desktop,INR,Service,No,Sunday,11,Morning,2025,9,Sunday,54,Male
6427,6/25/2025,Transaction at Saravana Bhavan,717.19,4,Debit Card,Hyderabad,Credit Card,0,POS Terminal,INR,Restaurant,No,Wednesday,6,Night,2025,25,Wednesday,59,Female
6428,10/7/2025,Transaction at RedBus,1214.72,8,Debit Card,Mumbai,Current,0,Mobile,INR,Service,No,Tuesday,10,Evening,2025,7,Tuesday,51,Female
6429,8/7/2025,Transaction at Apple Store,83700.47,2,Credit Card,Delhi,Credit Card,0,Mobile,INR,Retail,Yes,Thursday,8,Morning,2025,7,Thursday,52,Male
6430,4/16/2025,Transaction at Tata Cliq,5446.09,7,UPI,Pune,Current,0,Mobile,INR,Online Store,Yes,Wednesday,4,Evening,2025,16,Wednesday,36,Male
6431,10/1/2025,Transaction at Subway,786.96,4,UPI,Bangalore,Salary,0,POS Terminal,INR,Restaurant,No,Wednesday,10,Morning,2025,1,Wednesday,52,Male
6432,5/10/2025,Transaction at Gas Agency,406.24,0,UPI,Chennai,Savings,0,Mobile,INR,Service,Yes,Saturday,5,Morning,2025,10,Saturday,49,Female
6433,12/20/2025,Transaction at Dell Exclusive,26880.08,2,Credit Card,Kolkata,Credit Card,0,POS Terminal,INR,Retail,Yes,Saturday,12,Afternoon,2025,20,Saturday,41,Male
6434,12/26/2025,Transaction at TSRTC,1965.21,8,Debit Card,Hyderabad,Salary,0,Desktop,INR,Service,Yes,Friday,12,Evening,2025,26,Friday,59,Female
6435,6/23/2025,Transaction at Fortis,2743.05,6,Debit Card,Pune,Salary,0,Mobile,INR,Service,No,Monday,6,Afternoon,2025,23,Monday,47,Female
6436,4/4/2025,Transaction at Air India,26089.3,9,Net Banking,Bangalore,Credit Card,0,Desktop,INR,Service,No,Friday,4,Afternoon,2025,4,Friday,49,Female
6437,3/30/2025,Transaction at Burger King,480.62,4,Debit Card,Delhi,Current,0,Desktop,INR,Restaurant,Yes,Sunday,3,Night,2025,30,Sunday,19,Male
6438,8/23/2025,Transaction at 1mg,11963.5,6,Credit Card,Mumbai,Credit Card,0,Mobile,INR,Service,No,Saturday,8,Evening,2025,23,Saturday,52,Female
6439,3/6/2025,Transaction at BigBazaar,4701.17,5,Net Banking,Chennai,Current,0,Mobile,INR,Retail,Yes,Thursday,3,Afternoon,2025,6,Thursday,52,Female
6440,2/14/2025,Transaction at Fortis,12457.2,6,UPI,Mumbai,Salary,0,Desktop,INR,Service,No,Friday,2,Afternoon,2025,14,Friday,37,Male
6441,12/2/2025,Transaction at YouTube Premium,151.27,3,Net Banking,Pune,Salary,0,Mobile,INR,Subscription,No,Tuesday,12,Evening,2025,2,Tuesday,53,Female
6442,9/25/2025,Transaction at Zee5,382.06,3,UPI,Bangalore,Credit Card,0,Mobile,INR,Subscription,No,Thursday,9,Evening,2025,25,Thursday,39,Female
6443,3/21/2025,Transaction at Apple Store,31672.53,2,Debit Card,Delhi,Current,0,Desktop,INR,Retail,No,Friday,3,Morning,2025,21,Friday,26,Male
6444,8/18/2025,Transaction at Gas Agency,5258.43,0,Credit Card,Hyderabad,Salary,0,POS Terminal,INR,Service,Yes,Monday,8,Evening,2025,18,Monday,37,Female
6445,6/6/2025,Transaction at Meru Cabs,515.45,8,UPI,Hyderabad,Salary,0,POS Terminal,INR,Service,No,Friday,6,Afternoon,2025,6,Friday,56,Male
6446,2/5/2025,Transaction at Meesho,13971.68,7,UPI,Hyderabad,Salary,0,POS Terminal,INR,Online Store,No,Wednesday,2,Evening,2025,5,Wednesday,28,Female
6447,3/16/2025,Transaction at Uber,758.94,8,Net Banking,Pune,Credit Card,0,Desktop,INR,Service,Yes,Sunday,3,Morning,2025,16,Sunday,50,Male
6448,7/18/2025,Transaction at IndiGo,22948.03,9,Debit Card,Pune,Salary,0,POS Terminal,INR,Service,Yes,Friday,7,Afternoon,2025,18,Friday,24,Male
6449,4/3/2025,Transaction at OnePlus,58886.94,2,UPI,Mumbai,Savings,0,POS Terminal,INR,Retail,Yes,Thursday,4,Night,2025,3,Thursday,37,Male
6450,3/6/2025,Transaction at Gas Agency,4427.04,0,Credit Card,Mumbai,Current,0,Mobile,INR,Service,No,Thursday,3,Evening,2025,6,Thursday,24,Male
6451,9/8/2025,Transaction at Kauvery,2023.07,6,Credit Card,Pune,Salary,0,Desktop,INR,Service,Yes,Monday,9,Evening,2025,8,Monday,28,Male
6452,10/18/2025,Transaction at Apollo Pharmacy,12768.23,6,Credit Card,Pune,Savings,0,Mobile,INR,Service,Yes,Saturday,10,Morning,2025,18,Saturday,54,Female
6453,3/1/2025,Transaction at TNEB,1569.14,0,Debit Card,Hyderabad,Current,0,Mobile,INR,Service,No,Saturday,3,Night,2025,1,Saturday,54,Male
6454,3/18/2025,Transaction at Jio Fiber,2957.84,0,Credit Card,Chennai,Salary,0,Mobile,INR,Service,No,Tuesday,3,Evening,2025,18,Tuesday,39,Female
6455,12/10/2025,Transaction at RedBus,1883.94,8,Debit Card,Chennai,Salary,0,Mobile,INR,Service,Yes,Wednesday,12,Evening,2025,10,Wednesday,40,Male
6456,1/20/2025,Transaction at BigBazaar,3055.25,5,Net Banking,Hyderabad,Savings,0,POS Terminal,INR,Retail,Yes,Monday,1,Night,2025,20,Monday,46,Male
6457,8/10/2025,Transaction at DMart,4970.88,5,Credit Card,Bangalore,Credit Card,0,Desktop,INR,Retail,No,Sunday,8,Night,2025,10,Sunday,34,Female
6458,11/15/2025,Transaction at Levis,2678.87,1,Credit Card,Chennai,Credit Card,0,POS Terminal,INR,Retail,Yes,Saturday,11,Afternoon,2025,15,Saturday,49,Female
6459,10/22/2025,Transaction at Property Tax Online,2159.24,0,Net Banking,Mumbai,Salary,0,Mobile,INR,Service,No,Wednesday,10,Afternoon,2025,22,Wednesday,32,Male
6460,11/28/2025,Transaction at Lenskart,1610.55,7,UPI,Pune,Salary,0,Desktop,INR,Online Store,No,Friday,11,Night,2025,28,Friday,60,Male
6461,11/20/2025,Transaction at Lenskart,6367.17,7,UPI,Kolkata,Credit Card,0,Mobile,INR,Online Store,No,Thursday,11,Evening,2025,20,Thursday,58,Female
6462,7/10/2025,Transaction at Apple Store,45072.31,2,Debit Card,Hyderabad,Salary,0,Mobile,INR,Retail,No,Thursday,7,Morning,2025,10,Thursday,27,Female
6463,12/10/2025,Transaction at Saravana Bhavan,262.16,4,Net Banking,Delhi,Savings,0,Desktop,INR,Restaurant,No,Wednesday,12,Afternoon,2025,10,Wednesday,20,Female
6464,6/15/2025,Transaction at Spotify,457,3,Debit Card,Kolkata,Savings,0,Mobile,INR,Subscription,Yes,Sunday,6,Night,2025,15,Sunday,60,Male
6465,5/18/2025,Transaction at AirAsia,23295.11,9,Debit Card,Bangalore,Savings,0,POS Terminal,INR,Service,Yes,Sunday,5,Morning,2025,18,Sunday,60,Male
6466,8/17/2025,Transaction at PharmEasy,16371.8,6,Debit Card,Hyderabad,Credit Card,0,POS Terminal,INR,Service,No,Sunday,8,Morning,2025,17,Sunday,26,Female
6467,6/23/2025,Transaction at AirAsia,8726.51,9,Credit Card,Mumbai,Savings,0,Desktop,INR,Service,No,Monday,6,Afternoon,2025,23,Monday,18,Male
6468,8/28/2025,Transaction at Pantaloons,1107.1,1,Net Banking,Hyderabad,Savings,0,POS Terminal,INR,Retail,No,Thursday,8,Afternoon,2025,28,Thursday,56,Male
6469,3/31/2025,Transaction at Meru Cabs,469.3,8,UPI,Bangalore,Salary,0,Desktop,INR,Service,Yes,Monday,3,Night,2025,31,Monday,20,Male
6470,7/21/2025,Transaction at MedPlus,16339.95,6,Debit Card,Mumbai,Savings,0,POS Terminal,INR,Service,No,Monday,7,Morning,2025,21,Monday,33,Female
6471,10/17/2025,Transaction at TNEB,3073.97,0,Debit Card,Chennai,Salary,0,Mobile,INR,Service,No,Friday,10,Afternoon,2025,17,Friday,41,Female
6472,3/29/2025,Transaction at Aha,895.9,3,UPI,Bangalore,Salary,0,POS Terminal,INR,Subscription,Yes,Saturday,3,Night,2025,29,Saturday,47,Female
6473,3/15/2025,Transaction at Samsung Store,55623.48,2,Debit Card,Hyderabad,Current,0,Desktop,INR,Retail,Yes,Saturday,3,Evening,2025,15,Saturday,20,Female
6474,8/12/2025,Transaction at Snapdeal,8853.21,7,Net Banking,Mumbai,Current,0,POS Terminal,INR,Online Store,Yes,Tuesday,8,Morning,2025,12,Tuesday,32,Male
6475,7/16/2025,Transaction at Apple Store,77660.99,2,Net Banking,Delhi,Credit Card,0,Desktop,INR,Retail,Yes,Wednesday,7,Evening,2025,16,Wednesday,30,Female
6476,7/2/2025,Transaction at Pepperfry,16910.2,7,UPI,Mumbai,Credit Card,0,POS Terminal,INR,Online Store,No,Wednesday,7,Night,2025,2,Wednesday,50,Male
6477,4/12/2025,Transaction at Allen Solly,3472.43,1,Net Banking,Chennai,Current,0,Desktop,INR,Retail,Yes,Saturday,4,Night,2025,12,Saturday,53,Female
6478,10/6/2025,Transaction at Nature's Basket,1267.28,5,UPI,Chennai,Salary,0,Desktop,INR,Retail,No,Monday,10,Morning,2025,6,Monday,19,Female
6479,6/23/2025,Transaction at Ola,1504.8,8,Debit Card,Pune,Salary,0,POS Terminal,INR,Service,Yes,Monday,6,Morning,2025,23,Monday,37,Female
6480,3/13/2025,Transaction at Woodland,6784.91,1,Credit Card,Chennai,Current,0,POS Terminal,INR,Retail,No,Thursday,3,Morning,2025,13,Thursday,35,Male
6481,5/26/2025,Transaction at AirAsia,17359.09,9,Net Banking,Mumbai,Current,0,Desktop,INR,Service,Yes,Monday,5,Evening,2025,26,Monday,51,Female
6482,8/10/2025,Transaction at Allen Solly,2073.43,1,Credit Card,Chennai,Credit Card,0,POS Terminal,INR,Retail,Yes,Sunday,8,Afternoon,2025,10,Sunday,48,Male
6483,9/7/2025,Transaction at Vistara,21249.98,9,Debit Card,Kolkata,Savings,0,POS Terminal,INR,Service,Yes,Sunday,9,Afternoon,2025,7,Sunday,57,Male
6484,10/14/2025,Transaction at Goibibo,637.01,9,Net Banking,Mumbai,Savings,0,Desktop,INR,Service,Yes,Tuesday,10,Night,2025,14,Tuesday,37,Male
6485,3/16/2025,Transaction at Meesho,13379.74,7,Debit Card,Bangalore,Credit Card,0,Desktop,INR,Online Store,Yes,Sunday,3,Evening,2025,16,Sunday,58,Female
6486,7/8/2025,Transaction at IndiGo,645.72,9,Credit Card,Bangalore,Salary,0,Desktop,INR,Service,Yes,Tuesday,7,Morning,2025,8,Tuesday,40,Male
6487,9/2/2025,Transaction at Samsung Store,131791.02,2,UPI,Pune,Current,0,Mobile,INR,Retail,No,Tuesday,9,Evening,2025,2,Tuesday,45,Male
6488,2/8/2025,Transaction at Air India,17890.12,9,Net Banking,Pune,Savings,0,POS Terminal,INR,Service,Yes,Saturday,2,Night,2025,8,Saturday,30,Female
6489,5/25/2025,Transaction at Property Tax Online,904.58,0,Debit Card,Delhi,Salary,0,POS Terminal,INR,Service,Yes,Sunday,5,Night,2025,25,Sunday,55,Male
6490,6/17/2025,Transaction at RedBus,1838.98,8,Net Banking,Kolkata,Salary,0,Mobile,INR,Service,Yes,Tuesday,6,Morning,2025,17,Tuesday,47,Male
6491,8/25/2025,Transaction at PharmEasy,12568.29,6,Net Banking,Hyderabad,Current,0,Desktop,INR,Service,No,Monday,8,Night,2025,25,Monday,44,Female
6492,9/18/2025,Transaction at Burger King,862.68,4,UPI,Hyderabad,Savings,0,Mobile,INR,Restaurant,Yes,Thursday,9,Morning,2025,18,Thursday,30,Female
6493,3/4/2025,Transaction at Biba,703.04,1,UPI,Mumbai,Current,0,Desktop,INR,Retail,Yes,Tuesday,3,Afternoon,2025,4,Tuesday,35,Male
6494,8/18/2025,Transaction at AirAsia,5058.31,9,Net Banking,Pune,Salary,0,Desktop,INR,Service,Yes,Monday,8,Afternoon,2025,18,Monday,19,Male
6495,6/23/2025,Transaction at Tata Cliq,14791.89,7,Debit Card,Mumbai,Salary,0,POS Terminal,INR,Online Store,No,Monday,6,Morning,2025,23,Monday,33,Male
6496,12/21/2025,Transaction at Starbucks,315.03,4,Net Banking,Mumbai,Salary,0,POS Terminal,INR,Restaurant,No,Sunday,12,Morning,2025,21,Sunday,20,Female
6497,1/9/2025,Transaction at Puma,5912.64,1,Debit Card,Delhi,Credit Card,0,Desktop,INR,Retail,Yes,Thursday,1,Evening,2025,9,Thursday,38,Male
6498,2/18/2025,Transaction at Reliance Digital,19881.19,2,Credit Card,Pune,Savings,0,Mobile,INR,Retail,No,Tuesday,2,Morning,2025,18,Tuesday,25,Male
6499,4/19/2025,Transaction at Fortis,17319.26,6,Credit Card,Mumbai,Salary,0,Desktop,INR,Service,Yes,Saturday,4,Afternoon,2025,19,Saturday,60,Male
6500,4/23/2025,Transaction at IRCTC,14184.12,9,Debit Card,Mumbai,Salary,0,Mobile,INR,Service,Yes,Wednesday,4,Afternoon,2025,23,Wednesday,29,Male
6501,9/6/2025,Transaction at Goibibo,17686.79,9,Net Banking,Bangalore,Current,0,Desktop,INR,Service,No,Saturday,9,Afternoon,2025,6,Saturday,55,Female
6502,4/23/2025,Transaction at DMart,2993.96,5,Net Banking,Pune,Salary,0,Desktop,INR,Retail,Yes,Wednesday,4,Night,2025,23,Wednesday,29,Female
6503,5/20/2025,Transaction at Kauvery,12846.82,6,Credit Card,Hyderabad,Savings,0,Desktop,INR,Service,Yes,Tuesday,5,Night,2025,20,Tuesday,60,Female
6504,3/14/2025,Transaction at Biba,6330.6,1,Debit Card,Bangalore,Current,0,Mobile,INR,Retail,Yes,Friday,3,Night,2025,14,Friday,33,Female
6505,4/7/2025,Transaction at PharmEasy,17378.93,6,Net Banking,Delhi,Salary,0,Mobile,INR,Service,Yes,Monday,4,Afternoon,2025,7,Monday,47,Female
6506,8/14/2025,Transaction at Allen Solly,3444.23,1,UPI,Mumbai,Savings,0,Desktop,INR,Retail,Yes,Thursday,8,Afternoon,2025,14,Thursday,55,Female
6507,8/27/2025,Transaction at US Polo,1911.73,1,Debit Card,Mumbai,Salary,0,Desktop,INR,Retail,No,Wednesday,8,Afternoon,2025,27,Wednesday,53,Female
6508,1/19/2025,Transaction at Zee5,364.94,3,Credit Card,Mumbai,Salary,0,POS Terminal,INR,Subscription,No,Sunday,1,Morning,2025,19,Sunday,31,Female
6509,5/10/2025,Transaction at Tata Cliq,8315.83,7,Net Banking,Bangalore,Salary,0,POS Terminal,INR,Online Store,Yes,Saturday,5,Evening,2025,10,Saturday,20,Female
6510,5/25/2025,Transaction at Airtel,2374.79,0,Net Banking,Delhi,Salary,0,Desktop,INR,Service,Yes,Sunday,5,Afternoon,2025,25,Sunday,37,Female
6511,4/5/2025,Transaction at Nike,6706.76,1,Credit Card,Pune,Credit Card,0,Mobile,INR,Retail,Yes,Saturday,4,Afternoon,2025,5,Saturday,26,Female
6512,9/22/2025,Transaction at More Supermarket,4944.64,5,Credit Card,Pune,Savings,0,Desktop,INR,Retail,Yes,Monday,9,Afternoon,2025,22,Monday,28,Female
6513,8/17/2025,Transaction at KFC,356.24,4,Net Banking,Delhi,Savings,0,POS Terminal,INR,Restaurant,Yes,Sunday,8,Afternoon,2025,17,Sunday,28,Female
6514,1/24/2025,Transaction at TNEB,570.26,0,UPI,Hyderabad,Current,0,Desktop,INR,Service,No,Friday,1,Morning,2025,24,Friday,54,Male
6515,8/28/2025,Transaction at Ajio,4660.59,7,Debit Card,Bangalore,Savings,0,Desktop,INR,Online Store,No,Thursday,8,Evening,2025,28,Thursday,55,Female
6516,1/12/2025,Transaction at Chai Point,362.03,4,Credit Card,Pune,Current,0,POS Terminal,INR,Restaurant,No,Sunday,1,Night,2025,12,Sunday,19,Male
6517,7/12/2025,Transaction at Yulu Bikes,1258.32,8,Debit Card,Chennai,Salary,0,Desktop,INR,Service,Yes,Saturday,7,Afternoon,2025,12,Saturday,47,Male
6518,12/27/2025,Transaction at IRCTC,9349.01,9,Net Banking,Chennai,Savings,0,Mobile,INR,Service,No,Saturday,12,Afternoon,2025,27,Saturday,43,Female
6519,4/14/2025,Transaction at H&M,4321.91,1,Debit Card,Bangalore,Current,0,POS Terminal,INR,Retail,Yes,Monday,4,Evening,2025,14,Monday,28,Female
6520,2/24/2025,Transaction at Ajio,5767.52,7,Net Banking,Pune,Salary,0,POS Terminal,INR,Online Store,No,Monday,2,Evening,2025,24,Monday,34,Female
6521,8/5/2025,Transaction at More Supermarket,1707,5,Debit Card,Chennai,Credit Card,0,Mobile,INR,Retail,Yes,Tuesday,8,Evening,2025,5,Tuesday,51,Male
6522,9/8/2025,Transaction at IRCTC,25260.5,9,Credit Card,Bangalore,Credit Card,0,Mobile,INR,Service,Yes,Monday,9,Morning,2025,8,Monday,35,Female
6523,1/30/2025,Transaction at BSNL,5054.85,0,Debit Card,Pune,Current,0,Mobile,INR,Service,No,Thursday,1,Afternoon,2025,30,Thursday,34,Female
6524,11/26/2025,Transaction at Croma,13015.63,2,Credit Card,Kolkata,Savings,0,POS Terminal,INR,Retail,Yes,Wednesday,11,Night,2025,26,Wednesday,53,Male
6525,2/24/2025,Transaction at Hotstar,738.66,3,Net Banking,Chennai,Salary,0,Desktop,INR,Subscription,Yes,Monday,2,Morning,2025,24,Monday,24,Female
6526,8/15/2025,Transaction at Vistara,9939.41,9,Credit Card,Pune,Salary,0,Desktop,INR,Service,No,Friday,8,Evening,2025,15,Friday,40,Female
6527,4/20/2025,Transaction at Uber,1095.32,8,Debit Card,Kolkata,Salary,0,Mobile,INR,Service,Yes,Sunday,4,Night,2025,20,Sunday,60,Male
6528,1/24/2025,Transaction at Mi Store,79557.35,2,Net Banking,Chennai,Salary,0,POS Terminal,INR,Retail,Yes,Friday,1,Afternoon,2025,24,Friday,29,Female
6529,6/28/2025,Transaction at SonyLiv,877,3,UPI,Bangalore,Salary,0,Mobile,INR,Subscription,No,Saturday,6,Night,2025,28,Saturday,54,Male
6530,4/11/2025,Transaction at AirAsia,7733.8,9,Credit Card,Bangalore,Savings,0,Desktop,INR,Service,Yes,Friday,4,Afternoon,2025,11,Friday,25,Female
6531,8/30/2025,Transaction at Boat Lifestyle,14131.39,2,UPI,Bangalore,Current,0,POS Terminal,INR,Retail,No,Saturday,8,Afternoon,2025,30,Saturday,26,Male
6532,7/19/2025,Transaction at Starbucks,651.01,4,Debit Card,Pune,Savings,0,Desktop,INR,Restaurant,No,Saturday,7,Morning,2025,19,Saturday,57,Female
6533,9/20/2025,Transaction at SonyLiv,447.98,3,Net Banking,Pune,Salary,0,Desktop,INR,Subscription,Yes,Saturday,9,Evening,2025,20,Saturday,43,Female
6534,3/10/2025,Transaction at TNEB,2869.21,0,Net Banking,Delhi,Current,0,Mobile,INR,Service,No,Monday,3,Afternoon,2025,10,Monday,33,Female
6535,12/20/2025,Transaction at US Polo,7351.62,1,Debit Card,Delhi,Credit Card,0,POS Terminal,INR,Retail,No,Saturday,12,Evening,2025,20,Saturday,29,Male
6536,1/18/2025,Transaction at Goibibo,18781.06,9,Debit Card,Kolkata,Savings,0,POS Terminal,INR,Service,Yes,Saturday,1,Afternoon,2025,18,Saturday,44,Female
6537,3/18/2025,Transaction at Barbeque Nation,1079.56,4,Net Banking,Bangalore,Savings,0,POS Terminal,INR,Restaurant,No,Tuesday,3,Night,2025,18,Tuesday,36,Female
6538,6/10/2025,Transaction at A2B,994.3,4,Credit Card,Mumbai,Current,0,Desktop,INR,Restaurant,No,Tuesday,6,Afternoon,2025,10,Tuesday,58,Male
6539,6/1/2025,Transaction at Lenskart,19174.23,7,Debit Card,Chennai,Current,0,Desktop,INR,Online Store,Yes,Sunday,6,Night,2025,1,Sunday,41,Male
6540,8/11/2025,Transaction at BSNL,1052.35,0,Debit Card,Hyderabad,Savings,0,Desktop,INR,Service,No,Monday,8,Evening,2025,11,Monday,33,Male
6541,4/8/2025,Transaction at Snapdeal,15641.11,7,Net Banking,Hyderabad,Savings,0,Mobile,INR,Online Store,No,Tuesday,4,Morning,2025,8,Tuesday,34,Male
6542,1/25/2025,Transaction at Jio Fiber,2232.88,0,UPI,Mumbai,Current,0,Mobile,INR,Service,Yes,Saturday,1,Night,2025,25,Saturday,22,Female
6543,2/13/2025,Transaction at Noise,146242.21,2,Debit Card,Chennai,Savings,0,POS Terminal,INR,Retail,No,Thursday,2,Afternoon,2025,13,Thursday,53,Female
6544,11/12/2025,Transaction at IndiGo,17614.68,9,UPI,Mumbai,Current,0,Desktop,INR,Service,No,Wednesday,11,Morning,2025,12,Wednesday,49,Female
6545,5/7/2025,Transaction at Zara,6593.23,1,UPI,Pune,Current,0,Mobile,INR,Retail,Yes,Wednesday,5,Night,2025,7,Wednesday,43,Female
6546,6/19/2025,Transaction at Nature's Basket,4591.08,5,Credit Card,Bangalore,Savings,0,Desktop,INR,Retail,Yes,Thursday,6,Evening,2025,19,Thursday,46,Female
6547,7/20/2025,Transaction at BigBazaar,4652.42,5,Credit Card,Bangalore,Savings,0,Mobile,INR,Retail,Yes,Sunday,7,Evening,2025,20,Sunday,28,Female
6548,7/7/2025,Transaction at Subway,207.38,4,Net Banking,Delhi,Salary,0,Desktop,INR,Restaurant,Yes,Monday,7,Night,2025,7,Monday,28,Female
6549,12/6/2025,Transaction at Uber,277.66,8,Credit Card,Delhi,Credit Card,0,Mobile,INR,Service,Yes,Saturday,12,Afternoon,2025,6,Saturday,54,Female
6550,10/17/2025,Transaction at Star Bazaar,1226.08,5,UPI,Hyderabad,Current,0,Desktop,INR,Retail,No,Friday,10,Night,2025,17,Friday,45,Male
6551,6/21/2025,Transaction at Yulu Bikes,1859.92,8,UPI,Bangalore,Credit Card,0,Mobile,INR,Service,Yes,Saturday,6,Afternoon,2025,21,Saturday,50,Female
6552,3/9/2025,Transaction at Reliance Digital,59539.88,2,Net Banking,Hyderabad,Credit Card,0,Mobile,INR,Retail,Yes,Sunday,3,Evening,2025,9,Sunday,31,Female
6553,9/22/2025,Transaction at Cream Stone,385.89,4,Debit Card,Chennai,Savings,0,Mobile,INR,Restaurant,Yes,Monday,9,Afternoon,2025,22,Monday,42,Female
